,Especie,Ticker,Spot,Moneyness,CallPut,Strike,TTM,impliedVolatility,Last,Bid,Ask,Avg,Tasa,Precio_BS,Precio_BIN
1409,FB210115P00005000,FB,249.32999999999998,49.866,P,5.0,162,1.78125109375,0.01,0.0,0.01,0.005,0.00293519010989011,0.004643776979497928,0.0044015613554388225
518,FB210115C00010000,FB,249.32999999999998,24.933,C,10.0,162,1.0000000000000003e-05,161.15,228.25,229.35,228.8,0.00293519010989011,239.3430189371191,9.882087433290249e+162
1410,FB210115P00010000,FB,249.32999999999998,24.933,P,10.0,162,1.765626171875,0.01,0.0,0.1,0.05,0.00293519010989011,0.04784958708149857,0.046738157019939705
519,FB210115C00015000,FB,249.32999999999998,16.622,C,15.0,162,1.0000000000000003e-05,148.35,223.35,224.7,224.02499999999998,0.00293519010989011,234.34952840567865,1.1470523517521996e+163
1411,FB210115P00015000,FB,249.32999999999998,16.622,P,15.0,162,1.3750031249999999,0.02,0.0,0.03,0.015,0.00293519010989011,0.015232075022790094,0.014687381696452832
520,FB210115C00020000,FB,249.32999999999998,12.4665,C,20.0,162,2.2334028540039057,177.0,230.0,231.45,230.725,0.00293519010989011,230.93115034662543,230.91174253787193
1412,FB210115P00020000,FB,249.32999999999998,12.4665,P,20.0,162,1.3203158984374999,0.01,0.0,0.07,0.035,0.00293519010989011,0.03432103942537848,0.0332816535818427
521,FB210115C00025000,FB,249.32999999999998,9.973199999999999,C,25.0,162,1.0000000000000003e-05,184.45,213.15,214.35,213.75,0.00293519010989011,224.36254734279777,8.201586805776545e+162
1413,FB210115P00025000,FB,249.32999999999998,9.973199999999999,P,25.0,162,1.140629296875,0.03,0.01,0.03,0.02,0.00293519010989011,0.019467916289287165,0.018835157303466334
522,FB210115C00030000,FB,249.32999999999998,8.311,C,30.0,162,1.0000000000000003e-05,181.56,208.35,209.4,208.875,0.00293519010989011,219.36905681135732,1.5048749237487528e+163
1414,FB210115P00030000,FB,249.32999999999998,8.311,P,30.0,162,1.0703171484375003,0.03,0.01,0.04,0.025,0.00293519010989011,0.024642000596944685,0.02327187839910247
523,FB210115C00035000,FB,249.32999999999998,7.123714285714286,C,35.0,162,1.1035201074218752,199.5,213.55,214.85,214.2,0.00293519010989011,214.45074124157148,214.44847641839738
1415,FB210115P00035000,FB,249.32999999999998,7.123714285714286,P,35.0,162,1.01953615234375,0.03,0.01,0.06,0.034999999999999996,0.00293519010989011,0.03352943931717231,0.03267286497256651
524,FB210115C00040000,FB,249.32999999999998,6.23325,C,40.0,162,1.0000000000000003e-05,137.9,198.4,199.45,198.925,0.00293519010989011,209.38207574847644,1.6294293092195685e+163
1416,FB210115P00040000,FB,249.32999999999998,6.23325,P,40.0,162,0.9609378906249999,0.04,0.03,0.05,0.04,0.00293519010989011,0.03793389703688141,0.03666402376301937
1417,FB210115P00045000,FB,249.32999999999998,5.540666666666667,P,45.0,162,0.8984385156249999,0.05,0.0,0.08,0.04,0.00293519010989011,0.03754311289576462,0.03631658232082434
525,FB210115C00050000,FB,249.32999999999998,4.986599999999999,C,50.0,162,1.0000000000000003e-05,108.2,188.45,189.55,189.0,0.00293519010989011,199.39509468559552,1.3298464215993975e+163
1418,FB210115P00050000,FB,249.32999999999998,4.986599999999999,P,50.0,162,0.8359391406249999,0.07,0.0,0.07,0.035,0.00293519010989011,0.03399279520932641,0.033104735095705426
526,FB210115C00055000,FB,249.32999999999998,4.533272727272727,C,55.0,162,0.8964854101562498,195.8,193.55,194.95,194.25,0.00293519010989011,194.5234442017779,194.52030017647357
1419,FB210115P00055000,FB,249.32999999999998,4.533272727272727,P,55.0,162,0.8281267187499999,0.07,0.01,0.11,0.06,0.00293519010989011,0.05773061847565103,0.05649278777167452
527,FB210115C00060000,FB,249.32999999999998,4.1555,C,60.0,162,0.8945323046874999,187.92,188.65,190.0,189.325,0.00293519010989011,189.60359693889131,189.59932113653275
1420,FB210115P00060000,FB,249.32999999999998,4.1555,P,60.0,162,0.79883013671875,0.08,0.02,0.13,0.075,0.00293519010989011,0.07167047533183796,0.06926833550630275
528,FB210115C00065000,FB,249.32999999999998,3.8358461538461537,C,65.0,162,1.0000000000000003e-05,107.35,173.55,174.65,174.10000000000002,0.00293519010989011,184.4146230912742,1.4340234715535105e+163
1421,FB210115P00065000,FB,249.32999999999998,3.8358461538461537,P,65.0,162,0.7832052929687501,0.15,0.05,0.16,0.10500000000000001,0.00293519010989011,0.10094027666070204,0.09870309930993625
529,FB210115C00070000,FB,249.32999999999998,3.561857142857143,C,70.0,162,0.8125018749999999,158.35,178.65,180.05,179.35000000000002,0.00293519010989011,179.64080313378474,179.63885556097443
1422,FB210115P00070000,FB,249.32999999999998,3.561857142857143,P,70.0,162,0.7695335546875001,0.13,0.07,0.22,0.14500000000000002,0.00293519010989011,0.14027878227752943,0.13869282593867718
530,FB210115C00075000,FB,249.32999999999998,3.3244,C,75.0,162,0.807619111328125,153.83,173.8,175.1,174.45,0.00293519010989011,174.74326110696603,174.73958094107144
1423,FB210115P00075000,FB,249.32999999999998,3.3244,P,75.0,162,0.7578149218750001,0.17,0.15,0.25,0.2,0.00293519010989011,0.19299775439181177,0.18978102231514618
531,FB210115C00080000,FB,249.32999999999998,3.116625,C,80.0,162,0.7817404638671875,165.15,168.85,170.15,169.5,0.00293519010989011,169.79872039537094,169.79652150981008
1424,FB210115P00080000,FB,249.32999999999998,3.116625,P,80.0,162,0.727541787109375,0.2,0.14,0.3,0.22,0.00293519010989011,0.2122722335155105,0.21046698296914187
532,FB210115C00085000,FB,249.32999999999998,2.933294117647059,C,85.0,162,1.0000000000000003e-05,88.05,153.55,154.75,154.15,0.00293519010989011,164.4406609655124,1.7465829635281646e+163
1425,FB210115P00085000,FB,249.32999999999998,2.933294117647059,P,85.0,162,0.7070341796875,0.2,0.18,0.35,0.265,0.00293519010989011,0.25454285011371147,0.25024466635994846
533,FB210115C00090000,FB,249.32999999999998,2.7703333333333333,C,90.0,162,0.735354208984375,163.1,158.95,160.3,159.625,0.00293519010989011,159.93310576276855,159.9301068837129
1426,FB210115P00090000,FB,249.32999999999998,2.7703333333333333,P,90.0,162,0.6860382958984376,0.28,0.22,0.4,0.31,0.00293519010989011,0.29849320927872447,0.295384578654327
534,FB210115C00095000,FB,249.32999999999998,2.6245263157894736,C,95.0,162,1.0000000000000003e-05,127.55,135.7,137.15,136.425,0.00293519010989011,154.4536799026315,1.1553380306465739e+163
1427,FB210115P00095000,FB,249.32999999999998,2.6245263157894736,P,95.0,162,0.6669955175781253,0.33,0.28,0.45,0.365,0.00293519010989011,0.35210414396665346,0.34962886003631216
535,FB210115C00100000,FB,249.32999999999998,2.4932999999999996,C,100.0,162,0.6962920996093751,152.18,149.15,150.45,149.8,0.00293519010989011,150.11540830105798,150.1066675680246
1428,FB210115P00100000,FB,249.32999999999998,2.4932999999999996,P,100.0,162,0.6557651611328126,0.46,0.4,0.52,0.46,0.00293519010989011,0.4445863656062765,0.44073704897854105
536,FB210115C00105000,FB,249.32999999999998,2.3745714285714286,C,105.0,162,1.0000000000000003e-05,112.74,128.1,129.3,128.7,0.00293519010989011,144.46669883975062,1.1784399404382105e+163
1429,FB210115P00105000,FB,249.32999999999998,2.3745714285714286,P,105.0,162,0.6313513427734375,0.45,0.42,0.58,0.5,0.00293519010989011,0.48352395140874416,0.48195217702766197
537,FB210115C00110000,FB,249.32999999999998,2.2666363636363633,C,110.0,162,0.6543003320312502,123.5,139.35,140.6,139.975,0.00293519010989011,140.29729896087633,140.29333356090055
1430,FB210115P00110000,FB,249.32999999999998,2.2666363636363633,P,110.0,162,0.6157264990234376,0.52,0.51,0.67,0.5900000000000001,0.00293519010989011,0.5699703469241859,0.5627186772579381
538,FB210115C00115000,FB,249.32999999999998,2.168086956521739,C,115.0,162,0.6374547973632813,123.7,134.45,135.75,135.1,0.00293519010989011,135.42570662438794,135.41742670821128
1431,FB210115P00115000,FB,249.32999999999998,2.168086956521739,P,115.0,162,0.6005899316406251,0.6,0.61,0.77,0.69,0.00293519010989011,0.6684723762290989,0.6663626087853011
539,FB210115C00120000,FB,249.32999999999998,2.07775,C,120.0,162,0.6169471899414063,132.2,129.55,130.85,130.2,0.00293519010989011,130.52943736603092,130.52877042929447
1432,FB210115P00120000,FB,249.32999999999998,2.07775,P,120.0,162,0.5793499096679688,0.73,0.71,0.8,0.755,0.00293519010989011,0.730654716852384,0.7290663554672986
540,FB210115C00125000,FB,249.32999999999998,1.99464,C,125.0,162,0.5961954443359375,115.55,124.65,125.95,125.30000000000001,0.00293519010989011,125.63264942060151,125.62948513952391
1433,FB210115P00125000,FB,249.32999999999998,1.99464,P,125.0,162,0.570316796875,1.0,0.84,1.01,0.925,0.00293519010989011,0.8957907804195919,0.8896171343187564
541,FB210115C00130000,FB,249.32999999999998,1.9179230769230768,C,130.0,162,0.5798381860351562,123.9,119.8,121.1,120.44999999999999,0.00293519010989011,120.78585597726962,120.77494661995941
1434,FB210115P00130000,FB,249.32999999999998,1.9179230769230768,P,130.0,162,0.5524947094726562,1.06,0.97,1.09,1.03,0.00293519010989011,0.9990105196975501,0.9989410457023674
542,FB210115C00135000,FB,249.32999999999998,1.8468888888888888,C,135.0,162,0.5664105859375,121.02,115.0,116.3,115.65,0.00293519010989011,115.98633206134846,115.98730140346899
1435,FB210115P00135000,FB,249.32999999999998,1.8468888888888888,P,135.0,162,0.5424850439453126,1.22,1.16,1.3,1.23,0.00293519010989011,1.1937305009998997,1.1791952522507303
543,FB210115C00140000,FB,249.32999999999998,1.7809285714285714,C,140.0,162,0.5483443603515626,111.37,110.15,111.45,110.80000000000001,0.00293519010989011,111.1405378761597,111.13326902618611
1436,FB210115P00140000,FB,249.32999999999998,1.7809285714285714,P,140.0,162,0.5312546875,1.45,1.36,1.52,1.44,0.00293519010989011,1.399406628141298,1.4007356283433674
544,FB210115C00145000,FB,249.32999999999998,1.7195172413793103,C,145.0,162,0.5344284838867188,110.5,105.35,106.7,106.025,0.00293519010989011,106.36517786743877,106.36219874168691
1437,FB210115P00145000,FB,249.32999999999998,1.7195172413793103,P,145.0,162,0.5188036401367188,1.65,1.56,1.76,1.6600000000000001,0.00293519010989011,1.6122039094247373,1.601263660897795
545,FB210115C00150000,FB,249.32999999999998,1.6622,C,150.0,162,0.522343643798828,103.0,100.65,101.95,101.30000000000001,0.00293519010989011,101.64086050889762,101.64081197333445
1438,FB210115P00150000,FB,249.32999999999998,1.6622,P,150.0,162,0.507817421875,1.92,1.82,2.03,1.9249999999999998,0.00293519010989011,1.8713458349023604,1.8735803500516577
546,FB210115C00155000,FB,249.32999999999998,1.6085806451612903,C,155.0,162,0.512578116455078,97.7,95.95,97.35,96.65,0.00293519010989011,96.98899053585811,96.98219242160286
1439,FB210115P00155000,FB,249.32999999999998,1.6085806451612903,P,155.0,162,0.5026905200195313,2.21,2.12,2.33,2.225,0.00293519010989011,2.268702026762977,2.2528029211911904
547,FB210115C00160000,FB,249.32999999999998,1.5583125,C,160.0,162,0.529423651123047,91.77,91.3,92.65,91.975,0.00293519010989011,92.97887159733776,92.96736987598807
1440,FB210115P00160000,FB,249.32999999999998,1.5583125,P,160.0,162,0.4916432672119141,2.55,2.47,2.67,2.5700000000000003,0.00293519010989011,2.6013253469323505,2.606761496832394
548,FB210115C00165000,FB,249.32999999999998,1.511090909090909,C,165.0,162,0.5159350164794922,87.9,86.75,88.05,87.4,0.00293519010989011,88.37640541777012,88.38486531909489
1441,FB210115P00165000,FB,249.32999999999998,1.511090909090909,P,165.0,162,0.48071808349609374,2.91,2.87,3.05,2.96,0.00293519010989011,2.9725331998707993,2.962682257645732
549,FB210115C00170000,FB,249.32999999999998,1.4666470588235294,C,170.0,162,0.5031177618408205,83.43,82.2,83.5,82.85,0.00293519010989011,83.82449355159056,83.80895690437565
1442,FB210115P00170000,FB,249.32999999999998,1.4666470588235294,P,170.0,162,0.4710135906982422,3.3,3.3,3.5,3.4,0.00293519010989011,3.414231065868453,3.421395502574188
550,FB210115C00175000,FB,249.32999999999998,1.424742857142857,C,175.0,162,0.49231464721679696,82.0,77.75,79.05,78.4,0.00293519010989011,79.37117692233278,79.38040067058795
1443,FB210115P00175000,FB,249.32999999999998,1.424742857142857,P,175.0,162,0.4630180651855469,3.95,3.85,4.05,3.95,0.00293519010989011,3.9530897758126073,3.943650088565066
551,FB210115C00180000,FB,249.32999999999998,1.3851666666666667,C,180.0,162,0.4739432489013672,75.58,73.55,74.4,73.975,0.00293519010989011,74.72048776540476,74.72580475425907
1444,FB210115P00180000,FB,249.32999999999998,1.3851666666666667,P,180.0,162,0.45465633239746095,4.6,4.4,4.65,4.525,0.00293519010989011,4.543230484523708,4.554599724358839
552,FB210115C00185000,FB,249.32999999999998,1.3477297297297297,C,185.0,162,0.46631393066406257,70.0,69.3,70.15,69.725,0.00293519010989011,70.46398329548842,70.4647691443655
1445,FB210115P00185000,FB,249.32999999999998,1.3477297297297297,P,185.0,162,0.4472101177978516,5.2,5.1,5.35,5.225,0.00293519010989011,5.230041559715211,5.217737696353617
553,FB210115C00190000,FB,249.32999999999998,1.3122631578947368,C,190.0,162,0.4541375387573242,65.3,65.15,65.8,65.475,0.00293519010989011,66.1101569720135,66.12152855989177
1446,FB210115P00190000,FB,249.32999999999998,1.3122631578947368,P,190.0,162,0.44043528320312497,5.85,5.9,6.15,6.025,0.00293519010989011,6.018031483104792,6.034908180459867
554,FB210115C00195000,FB,249.32999999999998,1.2786153846153845,C,195.0,162,0.45380184875488283,62.05,60.9,62.0,61.45,0.00293519010989011,62.29869447122124,62.30598131516691
1447,FB210115P00195000,FB,249.32999999999998,1.2786153846153845,P,195.0,162,0.4327144131469727,7.1,6.75,7.0,6.875,0.00293519010989011,6.85413619074582,6.834731637794909
555,FB210115C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,162,0.4393976959228516,57.0,57.05,57.7,57.375,0.00293519010989011,57.9952838157744,58.00836262797885
1448,FB210115P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,162,0.42758751129150396,7.95,7.8,8.05,7.925000000000001,0.00293519010989011,7.888714869094315,7.910567777970132
556,FB210115C00205000,FB,249.32999999999998,1.2162439024390244,C,205.0,162,0.43329424133300787,55.13,53.15,53.85,53.5,0.00293519010989011,54.13567401739951,54.13996469362619
1449,FB210115P00205000,FB,249.32999999999998,1.2162439024390244,P,205.0,162,0.4222469885253906,8.75,8.85,9.2,9.024999999999999,0.00293519010989011,9.02177949544528,9.012444187128379
557,FB210115C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,162,0.4270076831054688,49.4,49.45,50.1,49.775000000000006,0.00293519010989011,50.374163055249454,50.385354881832015
1450,FB210115P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,162,0.41565525756835936,10.45,10.05,10.4,10.225000000000001,0.00293519010989011,10.205732196887752,10.229976716167911
558,FB210115C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,162,0.4224300921630859,47.25,45.75,46.55,46.15,0.00293519010989011,46.8146965914527,46.8293901299761
1451,FB210115P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,162,0.411688012084961,11.3,11.55,11.85,11.7,0.00293519010989011,11.638661439793538,11.647694817058307
559,FB210115C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,162,0.41641818939208974,42.5,42.45,43.05,42.75,0.00293519010989011,43.301881459745346,43.30597219681604
1452,FB210115P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,162,0.40619490295410154,12.9,13.0,13.35,13.175,0.00293519010989011,13.119094789254817,13.139686290516764
560,FB210115C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,162,0.41089456298828125,39.39,39.05,39.7,39.375,0.00293519010989011,39.94094576749953,39.96396592036547
1453,FB210115P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,162,0.4019835192871094,14.5,14.7,15.05,14.875,0.00293519010989011,14.802031170517424,14.82801792063936
561,FB210115C00230000,FB,249.32999999999998,1.0840434782608694,C,230.0,162,0.4056761093139648,36.1,35.9,36.5,36.2,0.00293519010989011,36.72903577632039,36.72134152805231
1454,FB210115P00230000,FB,249.32999999999998,1.0840434782608694,P,230.0,162,0.39789420471191406,16.23,16.55,16.9,16.725,0.00293519010989011,16.63153660299085,16.640761628228113
562,FB210115C00235000,FB,249.32999999999998,1.0609787234042551,C,235.0,162,0.40146472564697266,33.25,32.85,33.5,33.175,0.00293519010989011,33.71576103675537,33.745310403434154
1455,FB210115P00235000,FB,249.32999999999998,1.0609787234042551,P,235.0,162,0.39313351013183595,18.4,18.55,18.85,18.700000000000003,0.00293519010989011,18.56254256844457,18.601510589170722
563,FB210115C00240000,FB,249.32999999999998,1.038875,C,240.0,162,0.39658196197509765,30.0,30.1,30.6,30.35,0.00293519010989011,30.802584069639693,30.77572273215238
1456,FB210115P00240000,FB,249.32999999999998,1.038875,P,240.0,162,0.39002074829101563,20.79,20.65,21.05,20.85,0.00293519010989011,20.74223411428163,20.732964315941196
564,FB210115C00245000,FB,249.32999999999998,1.017673469387755,C,245.0,162,0.3933471310424804,27.25,27.55,27.95,27.75,0.00293519010989011,28.139619512138978,28.17113208005193
1457,FB210115P00245000,FB,249.32999999999998,1.017673469387755,P,245.0,162,0.38614505462646476,22.65,22.95,23.35,23.15,0.00293519010989011,23.023065699925084,23.069175463453817
565,FB210115C00250000,FB,249.32999999999998,0.99732,C,250.0,162,0.3893798855590821,25.2,24.75,25.4,25.075,0.00293519010989011,25.576650999588253,25.56182349432352
1458,FB210115P00250000,FB,249.32999999999998,0.99732,P,250.0,162,0.38150642913818356,26.2,25.45,25.75,25.6,0.00293519010989011,25.403362209326872,25.407173333602653
566,FB210115C00255000,FB,249.32999999999998,0.9777647058823529,C,255.0,162,0.38544315734863277,22.6,22.65,23.0,22.825,0.00293519010989011,23.16279340183644,23.190866174359634
1459,FB210115P00255000,FB,249.32999999999998,0.9777647058823529,P,255.0,162,0.37912608184814456,28.25,28.1,28.45,28.275,0.00293519010989011,28.082606667006615,28.12941605983296
567,FB210115C00260000,FB,249.32999999999998,0.9589615384615384,C,260.0,162,0.3838257418823242,20.48,20.4,20.9,20.65,0.00293519010989011,21.04941233244874,21.05094109833323
1460,FB210115P00260000,FB,249.32999999999998,0.9589615384615384,P,260.0,162,0.37601332000732424,30.22,30.85,31.25,31.05,0.00293519010989011,30.86351369225551,30.892252934321554
568,FB210115C00265000,FB,249.32999999999998,0.9408679245283018,C,265.0,162,0.38004160003662113,18.6,18.3,18.8,18.55,0.00293519010989011,18.937526037567466,18.95802107324483
1461,FB210115P00265000,FB,249.32999999999998,0.9408679245283018,P,265.0,162,0.37293107543945314,33.25,33.8,34.2,34.0,0.00293519010989011,33.79430175428129,33.836776705861276
